NR_CONVENIO;NR_PARCELA_CRONO_DESEMBOLSO;MES_CRONO_DESEMBOLSO;ANO_CRONO_DESEMBOLSO;TIPO_RESP_CRONO_DESEMBOLSO;VALOR_PARCELA_CRONO_DESEMBOLSO
975072;1;12;2025;Concedente;500000
975072;2;12;2025;Convenente;5000
979404;1;10;2025;Concedente;3772287,11
979404;2;10;2025;Convenente;38103,91
978011;1;10;2025;Concedente;1406266,36
978011;2;11;2025;Concedente;1054699,77
978011;3;12;2025;Concedente;1054699,77
978011;4;11;2025;Convenente;10653,53
978011;5;12;2025;Convenente;10653,54
978011;6;10;2025;Convenente;14204,71
978008;1;10;2025;Convenente;35511,78
978008;2;10;2025;Concedente;527349,89
978008;3;11;2025;Concedente;527349,89
978008;4;12;2025;Concedente;527349,89
978008;5;1;2026;Concedente;527349,89
978008;6;2;2026;Concedente;527349,89
978008;7;3;2026;Concedente;527349,89
978008;8;4;2026;Concedente;351566,56
979361;1;2;2026;Concedente;539990
979361;2;2;2026;Convenente;36363,02
979361;3;12;2025;Concedente;539990
979361;4;3;2026;Concedente;539990
979361;5;4;2026;Concedente;539990
979361;6;5;2026;Concedente;539990
979361;7;1;2026;Concedente;539990
979361;8;6;2026;Concedente;359998,53
977919;1;10;2025;Convenente;34473,29
977919;2;10;2025;Concedente;511928,32
977919;3;11;2025;Concedente;511928,32
977919;4;12;2025;Concedente;511928,32
977919;5;1;2026;Concedente;511928,32
977919;6;2;2026;Concedente;511928,32
977919;7;3;2026;Concedente;511928,32
977919;8;4;2026;Concedente;341285,52
978027;1;10;2025;Convenente;11376,57
978027;2;11;2025;Convenente;11376,58
978027;3;12;2025;Convenente;11376,57
978027;4;10;2025;Concedente;506826,36
978027;5;11;2025;Concedente;506826,36
978027;6;12;2025;Concedente;506826,36
978027;7;1;2026;Concedente;506826,36
978027;8;2;2026;Concedente;506826,36
978027;9;3;2026;Concedente;506826,36
978027;10;4;2026;Concedente;337884,21
979177;1;10;2025;Concedente;549296,33
979177;2;10;2025;Convenente;5548,45
979177;3;11;2025;Concedente;549296,33
979177;4;12;2025;Concedente;549296,33
979177;5;1;2026;Concedente;549296,33
979177;6;2;2026;Concedente;549296,33
979177;7;3;2026;Concedente;549296,33
979177;8;4;2026;Concedente;366197,56
979177;9;11;2025;Convenente;5548,45
979177;10;12;2025;Convenente;5548,45
979177;11;1;2026;Convenente;5548,45
979177;12;2;2026;Convenente;5548,45
979177;13;3;2026;Convenente;5548,45
979177;14;4;2026;Convenente;3698,95
979217;1;12;2025;Convenente;35088,98
979217;2;12;2025;Concedente;521071,31
979217;3;1;2026;Concedente;521071,31
979217;4;4;2026;Concedente;521071,31
979217;5;8;2026;Concedente;521071,31
979217;6;2;2027;Concedente;521071,31
979217;7;5;2027;Concedente;347380,87
979217;8;11;2026;Concedente;521071,31
977931;1;1;2026;Concedente;525617,73
977931;2;1;2026;Convenente;35395,13
977931;3;3;2026;Concedente;525617,73
977931;4;5;2026;Concedente;525617,73
977931;5;7;2026;Concedente;525617,73
977931;6;9;2026;Concedente;525617,73
977931;7;11;2026;Concedente;525617,73
977931;8;1;2027;Concedente;350411,81
977684;1;10;2025;Concedente;487935
979184;1;10;2025;Concedente;3416059,5
979184;2;10;2025;Convenente;34505,65
979257;1;11;2025;Concedente;713239,57
979257;2;5;2026;Concedente;713239,57
979257;3;11;2026;Concedente;2139718,71
979257;4;11;2025;Convenente;7204,44
979257;5;5;2026;Convenente;7204,44
979257;6;11;2026;Convenente;21613,32
979242;1;10;2025;Convenente;36022,2
979242;2;10;2025;Concedente;281623,8
979242;3;11;2025;Concedente;171775,8
979242;4;12;2025;Concedente;610840,43
979242;5;1;2026;Concedente;349889,6
979242;6;2;2026;Concedente;348352,26
979242;7;3;2026;Concedente;398551,45
979242;8;4;2026;Concedente;208211,54
979242;9;5;2026;Concedente;183865,88
979242;10;6;2026;Concedente;138690,49
979242;11;7;2026;Concedente;230555,03
979242;12;8;2026;Concedente;362637,44
979242;13;9;2026;Concedente;281204,13
979207;1;10;2025;Concedente;549296,33
979207;2;11;2025;Concedente;549296,33
979207;3;12;2025;Concedente;549296,33
979207;4;1;2026;Concedente;549296,33
979207;5;2;2026;Concedente;549296,33
979207;6;3;2026;Concedente;549296,33
979207;7;4;2026;Concedente;366197,56
979207;8;10;2025;Convenente;5548,45
979207;9;11;2025;Convenente;5548,45
979207;10;12;2025;Convenente;5548,45
979207;11;1;2026;Convenente;5548,45
979207;12;2;2026;Convenente;5548,45
979207;13;3;2026;Convenente;5548,45
979207;14;4;2026;Convenente;3698,95
979206;1;10;2025;Convenente;33997,85
979206;2;12;2025;Concedente;504868,07
979206;3;10;2025;Concedente;504868,07
979206;4;2;2026;Concedente;504868,07
979206;5;4;2026;Concedente;504868,07
979206;6;6;2026;Concedente;504868,07
979206;7;8;2026;Concedente;504868,07
979206;8;9;2026;Concedente;336578,73
979371;1;10;2025;Concedente;514096,93
979371;2;10;2025;Convenente;34619,32
979371;3;11;2025;Concedente;514096,93
979371;4;1;2026;Concedente;514096,93
979371;5;3;2026;Concedente;514096,93
979371;6;4;2026;Concedente;514096,93
979371;7;6;2026;Concedente;514096,93
979371;8;7;2026;Concedente;342731,26
987339;1;12;2025;Concedente;2800000
987598;1;10;2025;Concedente;2240000
987598;2;11;2025;Concedente;2240000
987598;3;12;2025;Concedente;1120000
983408;1;10;2025;Concedente;2800000
983408;2;10;2025;Convenente;365320,24
987064;1;11;2025;Concedente;1120000
987064;2;12;2025;Concedente;840000
987064;3;1;2026;Concedente;840000
987470;1;9;2025;Concedente;1120000
987470;2;12;2025;Concedente;1120000
987470;3;3;2026;Concedente;560000
983496;1;12;2025;Concedente;196000
983496;2;12;2025;Convenente;29470,74
983496;3;1;2026;Concedente;1764000
987425;1;11;2025;Concedente;800000
987425;2;2;2026;Concedente;1000000
987425;3;5;2026;Concedente;1000000
986989;1;12;2025;Concedente;2800000
987314;1;11;2025;Concedente;2800000
987314;2;11;2025;Convenente;224500,32
987354;1;11;2025;Concedente;1120000
987354;2;1;2026;Concedente;1120000
987354;3;3;2026;Concedente;560000
979152;1;1;2026;Concedente;582522,35
979152;2;2;2026;Concedente;582522,35
979152;3;3;2026;Concedente;582522,35
979152;4;1;2026;Convenente;10000
979152;5;2;2026;Convenente;10000
979152;6;3;2026;Convenente;19227,09
979152;7;4;2026;Concedente;582522,35
979152;8;5;2026;Concedente;582522,35
979152;9;6;2026;Concedente;582522,35
979152;10;7;2026;Concedente;388348,27
983476;1;12;2025;Concedente;3500000
983476;2;12;2025;Convenente;87500
987367;1;12;2025;Concedente;2800000
979228;1;12;2025;Concedente;525617,73
979228;2;12;2025;Convenente;35395,13
979228;3;4;2026;Concedente;525617,73
979228;4;9;2027;Concedente;525617,73
979228;5;12;2026;Concedente;525617,73
979228;6;3;2027;Concedente;525617,73
979228;7;8;2026;Concedente;525617,73
979228;8;1;2028;Concedente;350411,81
987619;1;10;2025;Concedente;1120000
987619;2;11;2025;Concedente;1120000
987619;3;12;2025;Concedente;560000
987595;1;9;2025;Concedente;2240000
987595;2;12;2025;Concedente;2240000
987595;3;3;2026;Concedente;1120000
987203;1;11;2025;Concedente;1120000
987203;2;1;2026;Concedente;840000
987203;3;3;2026;Concedente;840000
984796;1;12;2025;Concedente;472463,05
984796;2;12;2025;Convenente;14925
982563;1;12;2025;Concedente;599010
982563;2;12;2025;Convenente;15000
986949;1;10;2025;Concedente;1120000
986949;2;11;2025;Concedente;840000
986949;3;12;2025;Concedente;840000
979802;1;12;2025;Concedente;672443
979802;2;12;2025;Convenente;2000
983564;1;12;2025;Concedente;599010
983564;2;12;2025;Convenente;615
986935;1;8;2025;Concedente;6160000
980983;1;10;2025;Convenente;385
980983;2;10;2025;Concedente;384205
987170;1;10;2025;Concedente;2800000
981036;1;10;2025;Concedente;437464
981036;2;10;2025;Convenente;17536
980559;1;11;2026;Concedente;437464
980559;2;11;2026;Convenente;10000
986543;1;9;2025;Concedente;389863
986543;2;9;2025;Convenente;11526,15
981490;1;4;2026;Concedente;384205
981490;2;4;2026;Convenente;3950
981027;1;10;2025;Concedente;578003
981027;2;10;2025;Convenente;1997
983253;1;10;2025;Concedente;681000
983253;2;10;2025;Convenente;20000
979676;1;10;2025;Concedente;960019
979676;2;10;2025;Convenente;1000
984377;1;12;2026;Concedente;818160
984377;2;12;2026;Convenente;12600
985036;1;11;2025;Concedente;575544
985036;2;11;2025;Convenente;1456
981516;1;10;2025;Concedente;481104
981516;2;10;2025;Convenente;3896
979803;1;12;2025;Concedente;481104
979803;2;12;2025;Convenente;18896
987457;1;10;2025;Concedente;1120000
987457;2;11;2025;Concedente;1120000
987457;3;12;2025;Concedente;560000
980372;1;12;2025;Concedente;916881
980372;2;12;2025;Convenente;3119
981635;1;12;2025;Concedente;384205
981635;2;12;2025;Convenente;15795
983925;1;12;2025;Concedente;384205
983925;2;12;2025;Convenente;5795
983855;1;12;2025;Concedente;487000
983855;2;12;2025;Convenente;10000
983102;1;12;2025;Concedente;260141
983102;2;9;2026;Concedente;1170637
983102;3;9;2027;Concedente;1170637
983052;1;8;2026;Convenente;39000
983052;2;8;2026;Concedente;493552
981803;1;10;2025;Concedente;192003,8
981803;2;11;2025;Concedente;384007,6
981803;3;12;2025;Concedente;384007,6
981803;4;10;2025;Convenente;192,2
981803;5;11;2025;Convenente;384,4
981803;6;12;2025;Convenente;384,4
986025;1;9;2026;Concedente;487000
986025;2;9;2026;Convenente;18896
979809;1;7;2026;Concedente;960019
979809;2;7;2026;Convenente;1000
985061;1;10;2025;Concedente;742732
985061;2;10;2025;Convenente;5000
979808;1;10;2025;Concedente;1345375
979808;2;10;2025;Convenente;4625
980923;1;12;2025;Concedente;382000
980923;2;12;2025;Convenente;102894,07
983920;1;12;2025;Concedente;389864
983920;2;12;2025;Convenente;1200
982744;1;12;2025;Convenente;3000
982744;2;12;2025;Concedente;1467552
983933;1;11;2025;Concedente;700000
983933;2;11;2025;Convenente;22553,55
980589;1;11;2025;Concedente;481104
980589;2;11;2025;Convenente;18896
983105;1;9;2025;Concedente;264442
983105;2;9;2027;Concedente;1189990
983105;3;9;2026;Concedente;1189991
984922;1;12;2025;Concedente;930387
984922;2;12;2025;Convenente;940
986845;1;12;2025;Concedente;1461000
986845;2;12;2025;Convenente;88286
985750;1;1;2026;Concedente;160000
985750;2;2;2026;Concedente;120000
985750;3;3;2026;Concedente;120000
985750;4;1;2026;Convenente;1600
983913;1;11;2025;Concedente;597913
983913;2;1;2026;Concedente;797217
983913;3;11;2025;Convenente;2000
983913;4;3;2026;Concedente;597913
953849;1;12;2024;Concedente;960019
953849;2;12;2024;Convenente;2977,58
952623;1;2;2024;Concedente;723485
953379;1;12;2023;Concedente;657040
953379;2;12;2023;Convenente;123846,02
954317;1;1;2024;Concedente;860000
954317;2;1;2024;Convenente;29000
954317;3;2;2024;Concedente;860000
954317;4;3;2024;Concedente;1150210
953893;1;7;2024;Concedente;384205
953893;2;7;2024;Convenente;1795
953859;1;5;2024;Concedente;956736,67
953859;2;6;2024;Concedente;956736,67
953859;3;7;2024;Concedente;956736,66
953859;4;5;2024;Convenente;1913,47
953859;5;6;2024;Convenente;1913,47
953859;6;7;2024;Convenente;1913,48
954256;1;1;2024;Convenente;20000
954256;2;2;2024;Concedente;960019
953957;1;9;2025;Convenente;57585,84
953957;2;5;2024;Concedente;1441714
954263;1;7;2024;Concedente;481104
954263;2;7;2024;Convenente;500
953969;1;3;2024;Concedente;1441714
953969;2;3;2024;Convenente;18286
954566;1;12;2023;Concedente;334250
954566;2;12;2024;Convenente;29760
955042;1;5;2024;Convenente;83000
955042;2;5;2024;Concedente;1127000
955042;3;8;2024;Concedente;2212000
955042;4;4;2025;Concedente;2213203
955474;1;11;2024;Concedente;960019
955474;2;11;2024;Convenente;39981
954631;1;12;2024;Concedente;955181,74
954631;2;12;2024;Convenente;16818,26
954602;1;8;2024;Concedente;1441714
954602;2;11;2024;Convenente;118216,41
955335;1;4;2024;Concedente;1200000
955335;2;5;2024;Concedente;1000000
955335;3;3;2024;Concedente;800000
955335;4;4;2024;Convenente;2000
955335;5;5;2024;Convenente;2000
955335;6;6;2024;Convenente;2000
954621;1;1;2024;Concedente;481104
954621;2;1;2024;Convenente;18896
954667;1;12;2023;Concedente;481104
954667;2;12;2023;Convenente;496
954671;1;11;2025;Concedente;1435775,7
954671;2;12;2025;Concedente;1675071,65
954671;3;10;2024;Concedente;1675071,65
954671;4;11;2025;Convenente;4224,34
954671;5;10;2024;Convenente;4928,39
954671;6;12;2025;Convenente;4928,39
954504;1;12;2023;Concedente;534800
954504;2;12;2023;Convenente;46940,66
954437;1;12;2023;Concedente;482461
954437;2;8;2025;Convenente;54072,62
955226;1;1;2024;Concedente;300000
955226;2;2;2024;Concedente;309395
955226;3;2;2024;Convenente;20605
955226;4;3;2024;Concedente;1000000
955326;1;12;2023;Concedente;1441142
955326;2;12;2023;Convenente;8858
954972;1;7;2024;Concedente;2870210
954972;2;7;2024;Convenente;13818,72
955318;1;12;2024;Concedente;699041,4
955318;2;12;2024;Convenente;4958,6
955522;1;2;2024;Concedente;2872892,6
955522;2;3;2024;Concedente;4309338,9
955522;3;4;2024;Concedente;7182231,5
955522;4;2;2024;Convenente;3000
955522;5;3;2024;Convenente;4500
955522;6;1;2024;Convenente;7500
955529;1;2;2024;Concedente;1915038,2
955529;2;4;2024;Concedente;1915038,2
955529;3;6;2024;Concedente;1915038,2
955529;4;8;2024;Concedente;1915038,2
955529;5;10;2024;Concedente;1915038,2
955529;6;2;2024;Convenente;6961,8
955529;7;4;2024;Convenente;6961,8
955529;8;6;2024;Convenente;6961,8
955529;9;8;2024;Convenente;6961,8
955529;10;10;2024;Convenente;6961,8
955477;1;10;2024;Concedente;139409,65
955477;2;11;2024;Concedente;2323254,67
955477;3;1;2025;Concedente;2323254,68
955477;4;11;2024;Convenente;2400
955477;5;1;2025;Convenente;2400
955494;1;3;2026;Concedente;1915038,2
955494;2;5;2026;Concedente;3830076,4
955494;3;7;2026;Concedente;3830076,4
955494;4;3;2026;Convenente;342450,58
955494;5;5;2026;Convenente;684901,15
955494;6;7;2026;Convenente;684901,15
955669;1;12;2024;Concedente;382000
955669;2;8;2025;Convenente;86640,86
956081;1;11;2024;Concedente;382000
956081;2;8;2025;Convenente;41994,62
956436;1;8;2024;Concedente;960019,27
956436;2;8;2024;Convenente;92946,47
960142;1;7;2024;Concedente;1462500
960047;1;7;2024;Concedente;1462500
967862;1;10;2024;Concedente;416979,15
967862;2;1;2025;Concedente;1045520,85
960122;1;6;2024;Concedente;1462500
956525;1;6;2025;Concedente;413275
956525;2;6;2025;Convenente;6725
956232;1;9;2024;Concedente;382000
956232;2;9;2024;Convenente;14786,02
958595;1;6;2024;Concedente;384205
958595;2;6;2024;Convenente;9395
959982;1;1;2025;Concedente;1462500
960079;1;6;2024;Concedente;1462500
958593;1;12;2024;Concedente;481104
958593;2;12;2024;Convenente;18896
959861;1;8;2024;Concedente;1462500
959861;2;11;2025;Convenente;63034,19
960207;1;8;2025;Concedente;481104
960207;2;8;2025;Convenente;18896,01
959980;1;6;2024;Concedente;1462500
960145;1;1;2025;Concedente;384205
960145;2;1;2025;Convenente;5795
960172;1;6;2024;Concedente;1462500
961937;1;7;2024;Concedente;477811,44
961937;2;8;2024;Concedente;477811,44
961937;3;9;2024;Concedente;477811,44
961937;4;7;2024;Convenente;9652,76
961937;5;8;2024;Convenente;9652,76
961937;6;9;2024;Convenente;12870,33
961937;7;10;2025;Concedente;477811,44
961937;8;11;2025;Concedente;477811,44
961937;9;12;2025;Concedente;477811,44
961937;10;1;2026;Concedente;318540,96
958575;1;7;2024;Concedente;960019
958575;2;7;2024;Convenente;1000
958329;1;7;2025;Concedente;843789,74
958329;2;8;2025;Concedente;843789,74
958329;3;9;2025;Concedente;843789,74
958329;4;7;2024;Convenente;56820,87
958329;5;10;2025;Concedente;843789,74
958329;6;11;2025;Concedente;843789,74
958329;7;12;2025;Concedente;843789,74
958329;8;1;2026;Concedente;562526,49
967880;1;10;2024;Concedente;1462500
960794;1;8;2025;Concedente;860682,33
960794;2;10;2025;Concedente;860682,33
960794;3;12;2025;Concedente;860682,33
960794;4;2;2026;Concedente;860682,33
960794;5;4;2026;Concedente;860682,33
960794;6;6;2026;Concedente;860682,33
960794;7;8;2026;Concedente;573788,21
960794;8;8;2025;Convenente;8693,76
960794;9;10;2025;Convenente;8693,76
960794;10;12;2025;Convenente;8693,76
960794;11;2;2026;Convenente;8693,76
960794;12;4;2026;Convenente;8693,76
960794;13;6;2026;Convenente;8693,76
960794;14;8;2026;Convenente;5795,85
960176;1;12;2024;Concedente;1462500
960785;1;7;2024;Convenente;170833
960785;2;8;2025;Concedente;480796,98
960785;3;9;2025;Concedente;480796,98
960785;4;10;2025;Concedente;480796,98
960785;5;11;2025;Concedente;480796,98
960785;6;12;2025;Concedente;480796,98
960785;7;1;2026;Concedente;480796,98
960785;8;2;2026;Concedente;320531,33
959905;1;7;2025;Convenente;52559,12
959905;2;7;2025;Concedente;777544,31
959905;3;8;2025;Concedente;777544,31
959905;4;9;2025;Concedente;777544,31
959905;5;10;2025;Concedente;777544,31
959905;6;11;2025;Concedente;777544,31
959905;7;12;2025;Concedente;777544,31
959905;8;1;2026;Concedente;518362,85
965512;1;6;2025;Convenente;8325,98
965512;2;1;2026;Convenente;8325,98
965512;3;6;2026;Convenente;8325,98
965512;4;11;2026;Convenente;8325,98
965512;5;6;2027;Convenente;8325,98
965512;6;1;2027;Convenente;8325,98
965512;7;11;2027;Convenente;5550,64
965512;8;6;2025;Concedente;824271,83
965512;9;1;2026;Concedente;824271,83
965512;10;6;2026;Concedente;824271,83
965512;11;11;2026;Concedente;824271,83
965512;12;1;2027;Concedente;824271,83
965512;13;6;2027;Concedente;824271,83
965512;14;11;2027;Concedente;549514,55
960943;1;9;2025;Convenente;55508,56
960943;2;8;2025;Concedente;824271,82
960943;3;9;2025;Concedente;824271,82
960943;4;10;2025;Concedente;824271,82
960943;5;11;2025;Concedente;824271,82
960943;6;12;2025;Concedente;824271,82
960943;7;1;2026;Concedente;824271,82
960943;8;2;2026;Concedente;549514,61
960983;1;9;2025;Concedente;814276,07
960983;2;10;2024;Convenente;54833,41
960983;3;12;2025;Concedente;814276,07
960983;4;2;2026;Concedente;814276,07
960983;5;4;2026;Concedente;814276,07
960983;6;6;2026;Concedente;814276,07
960983;7;8;2026;Concedente;814276,07
960983;8;10;2026;Concedente;542850,73
958422;1;8;2025;Concedente;891810,15
958422;2;8;2025;Convenente;9148,22
958422;3;10;2025;Concedente;891810,15
958422;4;12;2025;Concedente;891810,15
958422;5;2;2026;Concedente;891810,15
958422;6;4;2026;Concedente;891810,15
958422;7;6;2026;Concedente;891810,15
958422;8;10;2025;Convenente;9148,22
958422;9;12;2025;Convenente;9148,22
958422;10;8;2026;Concedente;594540,08
958422;11;2;2026;Convenente;9148,22
958422;12;4;2026;Convenente;9148,22
958422;13;6;2026;Convenente;9148,22
958422;14;8;2026;Convenente;6098,78
962578;1;9;2024;Concedente;1210729,54
962578;2;10;2024;Concedente;1210729,54
962578;3;11;2024;Concedente;1210729,54
962578;4;12;2024;Concedente;1210729,54
962578;5;1;2025;Concedente;1210729,54
962578;6;2;2025;Concedente;1210729,54
962578;7;3;2025;Concedente;807153
962578;8;8;2024;Convenente;81530,61
959909;1;6;2024;Concedente;1462500
957763;1;9;2025;Concedente;842105,83
957763;2;10;2025;Concedente;842105,83
957763;3;11;2025;Concedente;842105,83
957763;4;9;2024;Convenente;11360,83
957763;5;1;2025;Convenente;22721,68
957763;6;7;2025;Convenente;22721,68
957763;7;12;2025;Concedente;842105,83
957763;8;1;2026;Concedente;842105,83
957763;9;2;2026;Concedente;842105,83
957763;10;3;2026;Concedente;561403,91
960643;1;6;2025;Convenente;53249,01
960643;2;6;2025;Concedente;790747,78
960643;3;7;2025;Concedente;790747,78
960643;4;8;2025;Concedente;790747,78
960643;5;9;2025;Concedente;790747,78
960643;6;10;2025;Concedente;790747,78
960643;7;11;2025;Concedente;790747,78
960643;8;12;2025;Concedente;527165,17
964281;1;7;2025;Concedente;812111,04
964281;2;8;2025;Concedente;812111,04
964281;3;9;2025;Concedente;812111,04
964281;4;10;2025;Concedente;812111,04
964281;5;11;2025;Concedente;812111,04
964281;6;12;2025;Concedente;812111,04
964281;7;1;2026;Concedente;541407,37
964281;8;7;2025;Convenente;21279,1
964281;9;8;2025;Convenente;21279,1
964281;10;9;2025;Convenente;21279,1
964281;11;10;2025;Convenente;21279,1
964281;12;11;2025;Convenente;21279,1
964281;13;12;2025;Convenente;21279,1
964281;14;1;2026;Convenente;14186,11
972405;1;12;2024;Concedente;477500
972405;2;12;2024;Convenente;10000
961886;1;11;2024;Concedente;480796,98
961886;2;12;2024;Convenente;32377
961886;3;3;2025;Concedente;480796,98
961886;4;7;2025;Concedente;480796,98
961886;5;11;2025;Concedente;480796,98
961886;6;10;2025;Concedente;480796,98
961886;7;9;2025;Concedente;480796,98
